drive,partition,sscbench_index,native_frame,stream_index,frame_key,t_image_s,t_velodyne_s,dt_velo_minus_image_s,rgb_path,lidar_path,pose_row,pose_frame_matches_native,target_file,target_frame,target_anchored_at,trident_cache,causal_input_range,future_target_range,sample_file
2013_05_28_drive_0003_sync,train,290,312,58,0003_0000000312,32.664471,32.664513,4.2e-05,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000312.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000312.bin,291,True,preprocess/labels/2013_05_28_drive_0003_sync/000290_1_1.npy,velodyne_of_native_frame_312,t (last frame of the clip),True,"[0, 58]","[59, 78]",samples/k360_train/2013_05_28_drive_0003_sync_00058.npz
2013_05_28_drive_0003_sync,train,295,317,59,0003_0000000317,33.187572,33.18759,1.8e-05,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000317.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000317.bin,296,True,preprocess/labels/2013_05_28_drive_0003_sync/000295_1_1.npy,velodyne_of_native_frame_317,t (last frame of the clip),True,"[0, 59]","[60, 79]",samples/k360_train/2013_05_28_drive_0003_sync_00059.npz
2013_05_28_drive_0003_sync,train,300,322,60,0003_0000000322,33.710513,33.710691,0.000178,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000322.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000322.bin,301,True,preprocess/labels/2013_05_28_drive_0003_sync/000300_1_1.npy,velodyne_of_native_frame_322,t (last frame of the clip),True,"[0, 60]","[61, 80]",samples/k360_train/2013_05_28_drive_0003_sync_00060.npz
2013_05_28_drive_0003_sync,train,305,327,61,0003_0000000327,34.2337,34.233809,0.000109,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000327.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000327.bin,306,True,preprocess/labels/2013_05_28_drive_0003_sync/000305_1_1.npy,velodyne_of_native_frame_327,t (last frame of the clip),True,"[0, 61]","[62, 81]",samples/k360_train/2013_05_28_drive_0003_sync_00061.npz
2013_05_28_drive_0003_sync,train,310,332,62,0003_0000000332,34.756757,34.756897,0.00014,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000332.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000332.bin,311,True,preprocess/labels/2013_05_28_drive_0003_sync/000310_1_1.npy,velodyne_of_native_frame_332,t (last frame of the clip),True,"[0, 62]","[63, 82]",samples/k360_train/2013_05_28_drive_0003_sync_00062.npz
2013_05_28_drive_0003_sync,train,315,337,63,0003_0000000337,35.279749,35.279937,0.000188,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000337.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000337.bin,316,True,preprocess/labels/2013_05_28_drive_0003_sync/000315_1_1.npy,velodyne_of_native_frame_337,t (last frame of the clip),True,"[0, 63]","[64, 83]",samples/k360_train/2013_05_28_drive_0003_sync_00063.npz
2013_05_28_drive_0003_sync,train,320,342,64,0003_0000000342,35.803002,35.803174,0.000172,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000342.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000342.bin,321,True,preprocess/labels/2013_05_28_drive_0003_sync/000320_1_1.npy,velodyne_of_native_frame_342,t (last frame of the clip),True,"[0, 64]","[65, 84]",samples/k360_train/2013_05_28_drive_0003_sync_00064.npz
2013_05_28_drive_0003_sync,train,325,347,65,0003_0000000347,36.326211,36.326326,0.000115,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000347.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000347.bin,326,True,preprocess/labels/2013_05_28_drive_0003_sync/000325_1_1.npy,velodyne_of_native_frame_347,t (last frame of the clip),True,"[0, 65]","[66, 85]",samples/k360_train/2013_05_28_drive_0003_sync_00065.npz
2013_05_28_drive_0003_sync,train,330,352,66,0003_0000000352,36.849231,36.849377,0.000146,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000352.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000352.bin,331,True,preprocess/labels/2013_05_28_drive_0003_sync/000330_1_1.npy,velodyne_of_native_frame_352,t (last frame of the clip),True,"[0, 66]","[67, 86]",samples/k360_train/2013_05_28_drive_0003_sync_00066.npz
2013_05_28_drive_0003_sync,train,335,357,67,0003_0000000357,37.372329,37.372569,0.00024,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000357.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000357.bin,336,True,preprocess/labels/2013_05_28_drive_0003_sync/000335_1_1.npy,velodyne_of_native_frame_357,t (last frame of the clip),True,"[0, 67]","[68, 87]",samples/k360_train/2013_05_28_drive_0003_sync_00067.npz
2013_05_28_drive_0003_sync,train,340,362,68,0003_0000000362,37.895617,37.895823,0.000206,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000362.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000362.bin,341,True,preprocess/labels/2013_05_28_drive_0003_sync/000340_1_1.npy,velodyne_of_native_frame_362,t (last frame of the clip),True,"[0, 68]","[69, 88]",samples/k360_train/2013_05_28_drive_0003_sync_00068.npz
2013_05_28_drive_0003_sync,train,345,367,69,0003_0000000367,38.418684,38.418952,0.000268,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000367.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000367.bin,346,True,preprocess/labels/2013_05_28_drive_0003_sync/000345_1_1.npy,velodyne_of_native_frame_367,t (last frame of the clip),True,"[0, 69]","[70, 89]",samples/k360_train/2013_05_28_drive_0003_sync_00069.npz
2013_05_28_drive_0003_sync,train,350,372,70,0003_0000000372,38.941891,38.942036,0.000145,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000372.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000372.bin,351,True,preprocess/labels/2013_05_28_drive_0003_sync/000350_1_1.npy,velodyne_of_native_frame_372,t (last frame of the clip),True,"[0, 70]","[71, 90]",samples/k360_train/2013_05_28_drive_0003_sync_00070.npz
2013_05_28_drive_0003_sync,train,355,377,71,0003_0000000377,39.464819,39.464985,0.000166,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000377.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000377.bin,356,True,preprocess/labels/2013_05_28_drive_0003_sync/000355_1_1.npy,velodyne_of_native_frame_377,t (last frame of the clip),True,"[0, 71]","[72, 91]",samples/k360_train/2013_05_28_drive_0003_sync_00071.npz
2013_05_28_drive_0003_sync,train,360,382,72,0003_0000000382,39.987756,39.987941,0.000185,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000382.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000382.bin,361,True,preprocess/labels/2013_05_28_drive_0003_sync/000360_1_1.npy,velodyne_of_native_frame_382,t (last frame of the clip),True,"[0, 72]","[73, 92]",samples/k360_train/2013_05_28_drive_0003_sync_00072.npz
2013_05_28_drive_0003_sync,train,365,387,73,0003_0000000387,40.510716,40.510898,0.000182,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000387.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000387.bin,366,True,preprocess/labels/2013_05_28_drive_0003_sync/000365_1_1.npy,velodyne_of_native_frame_387,t (last frame of the clip),True,"[0, 73]","[74, 93]",samples/k360_train/2013_05_28_drive_0003_sync_00073.npz
2013_05_28_drive_0003_sync,train,370,392,74,0003_0000000392,41.033853,41.03402,0.000167,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000392.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000392.bin,371,True,preprocess/labels/2013_05_28_drive_0003_sync/000370_1_1.npy,velodyne_of_native_frame_392,t (last frame of the clip),True,"[0, 74]","[75, 94]",samples/k360_train/2013_05_28_drive_0003_sync_00074.npz
2013_05_28_drive_0003_sync,train,375,397,75,0003_0000000397,41.556988,41.557115,0.000127,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000397.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000397.bin,376,True,preprocess/labels/2013_05_28_drive_0003_sync/000375_1_1.npy,velodyne_of_native_frame_397,t (last frame of the clip),True,"[0, 75]","[76, 95]",samples/k360_train/2013_05_28_drive_0003_sync_00075.npz
2013_05_28_drive_0003_sync,train,380,402,76,0003_0000000402,42.080115,42.080261,0.000146,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000402.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000402.bin,381,True,preprocess/labels/2013_05_28_drive_0003_sync/000380_1_1.npy,velodyne_of_native_frame_402,t (last frame of the clip),True,"[0, 76]","[77, 96]",samples/k360_train/2013_05_28_drive_0003_sync_00076.npz
2013_05_28_drive_0003_sync,train,385,407,77,0003_0000000407,42.603169,42.603326,0.000157,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000407.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000407.bin,386,True,preprocess/labels/2013_05_28_drive_0003_sync/000385_1_1.npy,velodyne_of_native_frame_407,t (last frame of the clip),True,"[0, 77]","[78, 97]",samples/k360_train/2013_05_28_drive_0003_sync_00077.npz
2013_05_28_drive_0003_sync,train,390,412,78,0003_0000000412,43.126223,43.126365,0.000142,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000412.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000412.bin,391,True,preprocess/labels/2013_05_28_drive_0003_sync/000390_1_1.npy,velodyne_of_native_frame_412,t (last frame of the clip),True,"[0, 78]","[79, 98]",samples/k360_train/2013_05_28_drive_0003_sync_00078.npz
2013_05_28_drive_0003_sync,train,395,417,79,0003_0000000417,43.649261,43.649381,0.00012,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000417.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000417.bin,396,True,preprocess/labels/2013_05_28_drive_0003_sync/000395_1_1.npy,velodyne_of_native_frame_417,t (last frame of the clip),True,"[0, 79]","[80, 99]",samples/k360_train/2013_05_28_drive_0003_sync_00079.npz
2013_05_28_drive_0003_sync,train,400,422,80,0003_0000000422,44.172507,44.172478,-2.9e-05,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000422.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000422.bin,401,True,preprocess/labels/2013_05_28_drive_0003_sync/000400_1_1.npy,velodyne_of_native_frame_422,t (last frame of the clip),True,"[0, 80]","[81, 100]",samples/k360_train/2013_05_28_drive_0003_sync_00080.npz
2013_05_28_drive_0003_sync,train,405,427,81,0003_0000000427,44.695661,44.695561,-0.0001,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000427.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000427.bin,406,True,preprocess/labels/2013_05_28_drive_0003_sync/000405_1_1.npy,velodyne_of_native_frame_427,t (last frame of the clip),True,"[0, 81]","[82, 101]",samples/k360_train/2013_05_28_drive_0003_sync_00081.npz
2013_05_28_drive_0003_sync,train,410,432,82,0003_0000000432,45.21883,45.218631,-0.000199,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000432.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000432.bin,411,True,preprocess/labels/2013_05_28_drive_0003_sync/000410_1_1.npy,velodyne_of_native_frame_432,t (last frame of the clip),True,"[0, 82]","[83, 102]",samples/k360_train/2013_05_28_drive_0003_sync_00082.npz
2013_05_28_drive_0003_sync,train,415,437,83,0003_0000000437,45.742142,45.741571,-0.000571,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000437.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000437.bin,416,True,preprocess/labels/2013_05_28_drive_0003_sync/000415_1_1.npy,velodyne_of_native_frame_437,t (last frame of the clip),True,"[0, 83]","[84, 103]",samples/k360_train/2013_05_28_drive_0003_sync_00083.npz
2013_05_28_drive_0003_sync,train,420,442,84,0003_0000000442,46.265569,46.264668,-0.000901,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000442.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000442.bin,421,True,preprocess/labels/2013_05_28_drive_0003_sync/000420_1_1.npy,velodyne_of_native_frame_442,t (last frame of the clip),True,"[0, 84]","[85, 104]",samples/k360_train/2013_05_28_drive_0003_sync_00084.npz
2013_05_28_drive_0003_sync,train,425,447,85,0003_0000000447,46.789263,46.787712,-0.001551,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000447.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000447.bin,426,True,preprocess/labels/2013_05_28_drive_0003_sync/000425_1_1.npy,velodyne_of_native_frame_447,t (last frame of the clip),True,"[0, 85]","[86, 105]",samples/k360_train/2013_05_28_drive_0003_sync_00085.npz
2013_05_28_drive_0003_sync,train,430,452,86,0003_0000000452,47.312671,47.310965,-0.001706,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000452.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000452.bin,431,True,preprocess/labels/2013_05_28_drive_0003_sync/000430_1_1.npy,velodyne_of_native_frame_452,t (last frame of the clip),True,"[0, 86]","[87, 106]",samples/k360_train/2013_05_28_drive_0003_sync_00086.npz
2013_05_28_drive_0003_sync,train,435,457,87,0003_0000000457,47.836126,47.834109,-0.002017,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000457.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000457.bin,436,True,preprocess/labels/2013_05_28_drive_0003_sync/000435_1_1.npy,velodyne_of_native_frame_457,t (last frame of the clip),True,"[0, 87]","[88, 107]",samples/k360_train/2013_05_28_drive_0003_sync_00087.npz
2013_05_28_drive_0003_sync,train,440,462,88,0003_0000000462,48.359845,48.357128,-0.002717,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000462.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000462.bin,441,True,preprocess/labels/2013_05_28_drive_0003_sync/000440_1_1.npy,velodyne_of_native_frame_462,t (last frame of the clip),True,"[0, 88]","[89, 108]",samples/k360_train/2013_05_28_drive_0003_sync_00088.npz
2013_05_28_drive_0003_sync,train,445,467,89,0003_0000000467,48.883414,48.880135,-0.003279,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000467.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000467.bin,446,True,preprocess/labels/2013_05_28_drive_0003_sync/000445_1_1.npy,velodyne_of_native_frame_467,t (last frame of the clip),True,"[0, 89]","[90, 109]",samples/k360_train/2013_05_28_drive_0003_sync_00089.npz
2013_05_28_drive_0003_sync,train,450,472,90,0003_0000000472,49.406633,49.403111,-0.003522,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000472.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000472.bin,451,True,preprocess/labels/2013_05_28_drive_0003_sync/000450_1_1.npy,velodyne_of_native_frame_472,t (last frame of the clip),True,"[0, 90]","[91, 110]",samples/k360_train/2013_05_28_drive_0003_sync_00090.npz
2013_05_28_drive_0003_sync,train,455,477,91,0003_0000000477,49.928927,49.926141,-0.002786,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000477.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000477.bin,456,True,preprocess/labels/2013_05_28_drive_0003_sync/000455_1_1.npy,velodyne_of_native_frame_477,t (last frame of the clip),True,"[0, 91]","[92, 111]",samples/k360_train/2013_05_28_drive_0003_sync_00091.npz
2013_05_28_drive_0003_sync,train,460,482,92,0003_0000000482,50.451417,50.449119,-0.002298,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000482.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000482.bin,461,True,preprocess/labels/2013_05_28_drive_0003_sync/000460_1_1.npy,velodyne_of_native_frame_482,t (last frame of the clip),True,"[0, 92]","[93, 112]",samples/k360_train/2013_05_28_drive_0003_sync_00092.npz
2013_05_28_drive_0003_sync,train,465,487,93,0003_0000000487,50.973954,50.97217,-0.001784,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000487.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000487.bin,466,True,preprocess/labels/2013_05_28_drive_0003_sync/000465_1_1.npy,velodyne_of_native_frame_487,t (last frame of the clip),True,"[0, 93]","[94, 113]",samples/k360_train/2013_05_28_drive_0003_sync_00093.npz
2013_05_28_drive_0003_sync,train,470,492,94,0003_0000000492,51.496915,51.495293,-0.001622,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000492.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000492.bin,471,True,preprocess/labels/2013_05_28_drive_0003_sync/000470_1_1.npy,velodyne_of_native_frame_492,t (last frame of the clip),True,"[0, 94]","[95, 114]",samples/k360_train/2013_05_28_drive_0003_sync_00094.npz
2013_05_28_drive_0003_sync,train,475,497,95,0003_0000000497,52.019305,52.018248,-0.001057,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000497.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000497.bin,476,True,preprocess/labels/2013_05_28_drive_0003_sync/000475_1_1.npy,velodyne_of_native_frame_497,t (last frame of the clip),True,"[0, 95]","[96, 115]",samples/k360_train/2013_05_28_drive_0003_sync_00095.npz
2013_05_28_drive_0003_sync,train,480,502,96,0003_0000000502,52.541558,52.541201,-0.000357,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000502.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000502.bin,481,True,preprocess/labels/2013_05_28_drive_0003_sync/000480_1_1.npy,velodyne_of_native_frame_502,t (last frame of the clip),True,"[0, 96]","[97, 116]",samples/k360_train/2013_05_28_drive_0003_sync_00096.npz
2013_05_28_drive_0003_sync,train,485,507,97,0003_0000000507,53.064138,53.063997,-0.000141,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000507.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000507.bin,486,True,preprocess/labels/2013_05_28_drive_0003_sync/000485_1_1.npy,velodyne_of_native_frame_507,t (last frame of the clip),True,"[0, 97]","[98, 117]",samples/k360_train/2013_05_28_drive_0003_sync_00097.npz
2013_05_28_drive_0003_sync,train,490,512,98,0003_0000000512,53.587107,53.587061,-4.6e-05,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000512.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000512.bin,491,True,preprocess/labels/2013_05_28_drive_0003_sync/000490_1_1.npy,velodyne_of_native_frame_512,t (last frame of the clip),True,"[0, 98]","[99, 118]",samples/k360_train/2013_05_28_drive_0003_sync_00098.npz
2013_05_28_drive_0003_sync,train,495,517,99,0003_0000000517,54.110015,54.110068,5.3e-05,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000517.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000517.bin,496,True,preprocess/labels/2013_05_28_drive_0003_sync/000495_1_1.npy,velodyne_of_native_frame_517,t (last frame of the clip),True,"[0, 99]","[100, 119]",samples/k360_train/2013_05_28_drive_0003_sync_00099.npz
2013_05_28_drive_0003_sync,train,500,522,100,0003_0000000522,54.633019,54.633102,8.3e-05,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000522.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000522.bin,501,True,preprocess/labels/2013_05_28_drive_0003_sync/000500_1_1.npy,velodyne_of_native_frame_522,t (last frame of the clip),True,"[0, 100]","[101, 120]",samples/k360_train/2013_05_28_drive_0003_sync_00100.npz
2013_05_28_drive_0003_sync,train,505,527,101,0003_0000000527,55.156015,55.15621,0.000195,data_2d_raw/2013_05_28_drive_0003_sync/image_00/data_rect/0000000527.png,data_3d_raw/2013_05_28_drive_0003_sync/velodyne_points/data/0000000527.bin,506,True,preprocess/labels/2013_05_28_drive_0003_sync/000505_1_1.npy,velodyne_of_native_frame_527,t (last frame of the clip),True,"[0, 101]","[102, 121]",samples/k360_train/2013_05_28_drive_0003_sync_00101.npz
